,pc1,GMM_cluster,K_means_cluster,target
1633,-548.1301638873144,0,1,0
1634,-548.130680379059,0,1,0
1635,-548.1349754935026,0,1,1
1636,-548.1443647360448,0,1,0
1637,-548.1323833548871,0,1,0
1638,-548.1468403149088,0,1,0
1639,-548.1301269148311,0,1,0
1640,-548.1400029213439,0,1,0
1641,-548.1346127047944,0,1,1
1642,-2435.134490888277,4,4,1
1643,-548.1506564050997,0,1,0
1644,-548.1426286148275,0,1,0
1645,-548.135082289471,0,1,1
1646,-548.1326753918871,0,1,0
1647,-548.1447733933401,0,1,0
1648,-548.1307162313906,0,1,1
1649,-548.1352195031237,0,1,0
1650,-548.1471088901706,0,1,0
1651,-548.1275178924963,0,1,1
1652,-548.1331173280635,0,1,0
1653,-548.1422449601189,0,1,0
1654,-548.1347510612281,0,1,0
1655,-548.1346829291175,0,1,1
1656,-3107.1125781110645,4,4,1
1657,-548.1328442952571,0,1,0
1658,-548.1514127747586,0,1,0
1659,-548.1352926918613,0,1,0
1660,-548.1268218633559,0,1,0
1661,-548.1300895134949,0,1,1
1662,-1888.134594887433,4,4,0
1663,-548.1346141082831,0,1,0
1664,-548.1306320555628,0,1,0
1665,-548.1315911047205,0,1,1
1666,10056.864072544975,2,7,1
1667,-548.1353943377369,0,1,0
1668,14475.868164149026,1,0,1
1669,-548.1353412526178,0,1,0
1670,4138.862525879704,6,5,1
1671,-548.1351359377195,0,1,1
1672,7139.863959972861,5,2,1
1673,-548.1352686075796,0,1,0
1674,-548.1358369235088,0,1,0
1675,-548.1347773901757,0,1,0
1676,-548.1397671124275,0,1,0
1677,-548.1347974545677,0,1,0
1678,-548.1403476821638,0,1,1
1679,-2525.1344650501974,4,4,1
1680,-548.134653776082,0,1,1
1681,-548.1351031109151,0,1,0
1682,-548.135129026609,0,1,0
1683,-548.1469892603654,0,1,0
1684,-548.1355912504857,0,1,0
1685,-548.1345579871921,0,1,0
1686,-548.1347409554301,0,1,1
1687,-548.1420913113374,0,1,0
1688,-548.1352672412261,0,1,0
1689,-548.1370557963519,0,1,0
1690,-548.1351478564985,0,1,1
1691,-548.1353611276936,0,1,0
1692,-548.1307434636524,0,1,0
1693,-548.1360619422218,0,1,0
1694,-548.1358504036564,0,1,0
1695,-548.1372143685701,0,1,0
1696,-548.1350645043456,0,1,0
1697,-548.1351749069157,0,1,0
1698,-548.1324386027608,0,1,0
1699,-548.1347157631182,0,1,1
1700,4464.864264011415,6,5,0
1701,-548.136942397751,0,1,0
1702,-548.1466782270063,0,1,0
1703,-548.1346705253414,0,1,1
1704,-548.13515671841,0,1,0
1705,-548.144967601489,0,1,0
1706,-548.1328736306532,0,1,1
1707,-548.1423554425149,0,1,0
1708,2554.8645474632085,3,3,1
1709,-548.1342444144788,0,1,0
1710,-548.1462804864556,0,1,0
1711,-548.1351928308193,0,1,0
1712,-548.1480927863657,0,1,0
1713,-2963.1272905635888,4,4,1
1714,-548.13516208073,0,1,0
1715,-548.1352532470908,0,1,0
1716,-548.1351735223176,0,1,1
1717,-548.1343920682648,0,1,0
1718,-548.1306355478556,0,1,0
1719,-548.135284550894,0,1,0
1720,-548.1353848829132,0,1,0
1721,-548.1508751038737,0,1,0
1722,-548.135340433535,0,1,0
1723,-548.1373722713372,0,1,0
1724,-2450.1350614030366,4,4,0
1725,-2288.134879402129,4,4,0
1726,-548.1306305487499,0,1,0
1727,-548.134783980924,0,1,0
1728,-548.1351507982927,0,1,1
1729,-548.1353179023948,0,1,0
1730,2048.869425008859,3,3,0
1731,-548.1328586845872,0,1,1
1732,-548.1324872044792,0,1,0
1733,-548.139700299039,0,1,0
1734,-548.1354103427317,0,1,0
1735,-548.1352124030834,0,1,0
1736,-548.1438402805177,0,1,0
1737,-548.1169851819067,0,1,1
1738,-548.1357589914652,0,1,0
1739,-548.1324872044792,0,1,0
1740,-548.1255940949775,0,1,0
1741,-548.1352688167414,0,1,1
1742,-548.1351761322318,0,1,1
1743,-548.10728535656,0,1,1
1744,-2727.131260494965,4,4,0
1745,-548.130161111291,0,1,0
1746,-548.1354028098157,0,1,0
1747,14475.87073680613,1,0,1
1748,-548.1351628236876,0,1,0
1749,-548.1381968212829,0,1,0
1750,-548.1311032466137,0,1,0
1751,-548.1448507724774,0,1,0
1752,-548.1354154116141,0,1,0
1753,-548.1359774902692,0,1,0
1754,-2176.1305726497803,4,4,0
1755,-548.1307529532874,0,1,1
1756,-548.1353964610465,0,1,0
1757,-548.1257031783107,0,1,1
1758,-548.1347658303937,0,1,0
1759,-548.1347285812806,0,1,0
1760,-548.1353982261949,0,1,0
1761,-548.1298503064534,0,1,1
1762,-548.1204343577476,0,1,0
1763,-548.1314719364105,0,1,1
1764,-548.1346982775793,0,1,1
1765,-2450.1344495833314,4,4,1
1766,-548.1324427120917,0,1,0
1767,-548.1324636168264,0,1,0
1768,-548.1351260120293,0,1,0
1769,-548.1300948910607,0,1,1
1770,-548.138123848694,0,1,0
1771,-548.1422222195775,0,1,0
1772,-548.1307489848404,0,1,0
1773,-548.1207078725881,0,1,0
1774,-548.1375483740425,0,1,0
1775,-548.123904340728,0,1,1
1776,1625.8648586673412,3,8,0
1777,-548.125542113868,0,1,1
1778,-548.1353772114396,0,1,0
1779,-548.1347783783331,0,1,0
1780,-548.1236649878767,0,1,0
1781,-548.1325360064434,0,1,0
1782,-2267.146618811222,4,4,0
1783,-548.1377305599939,0,1,0
1784,-548.1416651158154,0,1,0
1785,-548.1355411960839,0,1,0
1786,-548.1305645749715,0,1,1
1787,-548.1361381159008,0,1,0
1788,-548.1359755292417,0,1,0
1789,-548.1359028882027,0,1,0
1790,-548.135367309245,0,1,0
1791,-548.1339155914314,0,1,0
1792,-548.1349141086962,0,1,0
1793,-548.1347051831021,0,1,1
1794,-548.1361511284799,0,1,0
1795,537.8523977337999,3,8,0
1796,-548.1348113858212,0,1,0
1797,-548.1353020725448,0,1,0
1798,-548.1284025262573,0,1,1
1799,-548.1466922245061,0,1,0
1800,-548.1352309026455,0,1,0
1801,-548.1330839710839,0,1,0
1802,-548.1421891610779,0,1,0
1803,-548.1489607383546,0,1,0
1804,-548.1329533655598,0,1,1
1805,-548.1330091658849,0,1,0
1806,-548.1239291092561,0,1,0
1807,-548.1342963572922,0,1,0
1808,-548.1330500101213,0,1,0
1809,-548.1256087315797,0,1,0
1810,-548.1308444924678,0,1,0
1811,-2590.1398988766045,4,4,0
1812,-548.1335293370719,0,1,0
1813,-548.1353268678004,0,1,0
1814,-548.1360747322667,0,1,1
1815,-548.1349347783158,0,1,0
1816,-548.135300174949,0,1,0
1817,-548.1347012148185,0,1,0
1818,-548.1353063029622,0,1,0
1819,-548.1351903500881,0,1,0
1820,-548.1367673081181,0,1,0
1821,-548.1365785133188,0,1,0
1822,-548.1353234593876,0,1,0
1823,-2288.1258303772975,4,4,0
1824,-548.1485055242348,0,1,0
1825,-548.1354917111286,0,1,0
1826,-548.1354166205384,0,1,0
1827,-548.1279360489602,0,1,0
1828,-548.1393454628619,0,1,0
1829,-548.1352280519931,0,1,0
1830,2444.8642762226755,3,3,0
1831,-2396.135125762038,4,4,1
1832,-548.1311332200704,0,1,0
1833,-548.1240704932089,0,1,0
1834,-548.144397319308,0,1,0
1835,-548.1306866347535,0,1,1
1836,-548.1351290994941,0,1,0
1837,-548.1352595703792,0,1,0
1838,-548.1348485992107,0,1,0
1839,-548.1325201578396,0,1,0
1840,-548.1344049938929,0,1,1
1841,-548.1305854850381,0,1,1
1842,2048.864287100451,3,3,0
1843,-548.1346020363571,0,1,0
1844,-548.1359900423935,0,1,0
1845,-548.1306882076312,0,1,1
1846,-548.1353412423871,0,1,0
1847,-548.1307861533782,0,1,1
1848,-2176.130911913225,4,4,0
1849,-548.1353413154696,0,1,0
1850,-548.1356373339412,0,1,0
1851,-548.1316389262915,0,1,0
1852,-1428.1366280783275,3,1,0
1853,-548.135147515762,0,1,1
1854,-548.1366540057743,0,1,0
1855,-548.1409267699815,0,1,0
1856,-2697.1441401714646,4,4,0
1857,-548.1352605399703,0,1,0
1858,-548.1321482846782,0,1,0
1859,-548.1306497529832,0,1,0
1860,-548.1356734570767,0,1,0
1861,-548.1305667970222,0,1,1
1862,-548.1353375699346,0,1,1
1863,9971.863601101597,2,7,1
1864,-548.135193885807,0,1,0
1865,-548.1398985486619,0,1,0
1866,-548.1305530212613,0,1,0
1867,-548.1353803461566,0,1,0
1868,-548.1365798425054,0,1,0
1869,-548.1347698289362,0,1,0
1870,-548.1325077853148,0,1,0
1871,-2269.135745291961,4,4,0
1872,-548.1347506015742,0,1,0
1873,-548.1353051736863,0,1,0
1874,-548.1323477414445,0,1,0
1875,-548.1356330807359,0,1,0
1876,-548.138303094077,0,1,0
1877,-548.1307249098367,0,1,0
1878,-548.1349522506702,0,1,1
1879,6881.878280439132,5,2,1
1880,-548.1421549260281,0,1,0
1881,-548.1251359074133,0,1,0
1882,7139.8641152450655,5,2,1
1883,14475.863149108587,1,0,1
1884,7139.86396785804,5,2,1
1885,-548.1351958762026,0,1,0
1886,-548.1255346824333,0,1,1
1887,-548.1356246340553,0,1,0
1888,-548.1215273916191,0,1,0
1889,-548.1302245036987,0,1,1
1890,-548.1351903500881,0,1,0
1891,14475.868174003164,1,0,1
1892,-548.1350990641658,0,1,0
1893,-548.1374673731583,0,1,0
1894,-2549.134167090955,4,4,0
1895,-548.1329865688577,0,1,0
1896,-548.13485565467,0,1,0
1897,7139.862158158319,5,2,1
1898,-548.1403437620405,0,1,0
1899,-548.1315549415245,0,1,1
1900,-548.1353900320597,0,1,0
1901,-548.1352751123136,0,1,0
1902,-548.1261593705168,0,1,0
1903,-548.1353532710431,0,1,0
1904,-548.1308139791101,0,1,0
1905,-548.1351569022996,0,1,0
1906,-548.1352898297794,0,1,0
1907,-548.1323834386151,0,1,1
1908,-548.1353637830376,0,1,0
1909,-548.1334291514736,0,1,0
1910,14475.872125613896,1,0,1
1911,-548.1489728150135,0,1,0
1912,-548.1345153514244,0,1,1
1913,-548.1349969088649,0,1,1
1914,-2992.1318951122053,4,4,1
1915,-548.1426198322566,0,1,0
1916,-548.1351810448759,0,1,0
1917,-548.1365778675407,0,1,0
1918,-548.1399835062842,0,1,0
1919,-548.1457895267686,0,1,0
1920,-548.1208626735862,0,1,1
1921,-548.1307407225054,0,1,1
1922,-548.1353221647826,0,1,0
1923,-548.1347856145618,0,1,0
1924,-548.1297325386395,0,1,0
1925,-548.1284264997543,0,1,1
1926,-548.1347387283672,0,1,0
1927,-548.1351976543618,0,1,0
1928,-548.1307297606759,0,1,1
1929,-548.1445048959372,0,1,0
1930,-548.1306443954954,0,1,0
1931,-548.1354310474658,0,1,0
1932,-548.1359930677794,0,1,0
1933,-548.1251811240992,0,1,1
1934,-548.1350196649354,0,1,0
1935,-548.1353729779395,0,1,0
1936,-548.1351957222922,0,1,0
1937,-548.1355448112348,0,1,0
1938,-548.1301805630796,0,1,1
1939,-548.1443612506074,0,1,0
1940,-548.1352154571373,0,1,0
1941,-548.1352875941386,0,1,0
1942,7139.869164584767,5,2,1
1943,-548.1309966904386,0,1,1
1944,-548.1346896458858,0,1,1
1945,-548.1244849012318,0,1,0
1946,-548.1334612846802,0,1,0
1947,-548.1357423805662,0,1,0
1948,-2522.134932651497,4,4,0
1949,-548.1359451959164,0,1,0
1950,14475.865578741379,1,0,1
1951,-548.1359537934571,0,1,0
1952,-548.1331296158725,0,1,0
1953,-548.1463235663326,0,1,0
1954,-548.1502200777106,0,1,0
1955,-548.1352956390798,0,1,0
1956,-548.1362978618962,0,1,0
1957,-548.1258335475272,0,1,0
1958,-548.1465875374004,0,1,0
1959,-548.1363056319677,0,1,0
1960,-548.1301150716979,0,1,1
1961,-548.128385625028,0,1,0
1962,-548.1353351416298,0,1,0
1963,-548.1256145998777,0,1,0
1964,-548.1403732627023,0,1,0
1965,-548.129536455213,0,1,0
1966,-2150.1394952361857,4,4,0
1967,-548.1351694144358,0,1,0
1968,-548.1278715321805,0,1,0
1969,-548.1463815028063,0,1,0
1970,-548.1347813174158,0,1,0
1971,-548.1352892755315,0,1,0
1972,-548.1300111161046,0,1,0
1973,-548.1350822940259,0,1,0
1974,-548.1495162317661,0,1,0
1975,-548.1302453199264,0,1,1
1976,-548.1315860957152,0,1,0
1977,-548.1457604573851,0,1,0
1978,-548.1317150474077,0,1,0
1979,-548.1352565243515,0,1,0
1980,-548.1381113880282,0,1,0
1981,-548.137524649505,0,1,0
1982,-548.1353973556538,0,1,0
1983,-548.1316305039402,0,1,0
1984,-548.1443669329204,0,1,0
1985,-548.1215403025969,0,1,0
1986,-548.1452810596032,0,1,0
1987,-548.1467560941726,0,1,0
1988,-548.1352708266385,0,1,0
1989,-548.1424009109946,0,1,0
1990,-548.1328050396596,0,1,1
1991,-548.1355265718037,0,1,0
1992,-548.1449557146235,0,1,0
1993,-548.1497339416793,0,1,0
1994,-548.135995454165,0,1,0
1995,-548.1329308632013,0,1,0
1996,-548.1402952289487,0,1,0
1997,-548.1353734155025,0,1,0
1998,-548.1353581567049,0,1,0
1999,-548.1259967118248,0,1,0
2000,-548.135289181624,0,1,0
2001,-548.130236096416,0,1,1
2002,-548.1299819597482,0,1,1
2003,-548.1348001840846,0,1,0
2004,-548.1361776928005,0,1,0
2005,4464.871620074015,6,5,0
2006,-548.1259043551141,0,1,0
2007,45.853579213867555,3,1,0
2008,-548.1439504767221,0,1,0
2009,-548.1351642883408,0,1,0
2010,-548.1354082550337,0,1,0
2011,-548.1350513651812,0,1,0
2012,-548.139923800086,0,1,0
2013,-548.1499630769831,0,1,0
2014,-548.1502883933798,0,1,0
2015,-548.1356814618666,0,1,0
2016,-548.1353552176221,0,1,0
2017,-548.1348171990746,0,1,0
2018,-548.1352456486615,0,1,0
2019,-548.1353058798397,0,1,1
2020,-548.1347322226009,0,1,0
2021,-548.1310023862002,0,1,0
2022,-548.1287122950537,0,1,1
2023,-548.1361907849493,0,1,0
2024,-548.1276977202622,0,1,0
2025,-548.1359815994007,0,1,0
2026,-548.1296727798444,0,1,0
2027,-548.1348031986645,0,1,0
2028,-548.1324595597312,0,1,1
2029,-548.1375437606235,0,1,0
2030,-548.1324646870705,0,1,1
2031,-548.136008916924,0,1,0
2032,14475.868119026838,1,0,1
2033,-548.1356954124853,0,1,0
2034,-548.1278966285457,0,1,1
2035,-548.132982049579,0,1,0
2036,-548.1451561886789,0,1,0
2037,-548.1306441769773,0,1,0
2038,-548.1398334951422,0,1,0
2039,2776.865022334363,3,3,0
2040,-548.1353964254347,0,1,0
2041,-548.1301875129396,0,1,0
2042,-548.1443592435648,0,1,0
2043,-548.1346951310993,0,1,0
2044,1858.8917123802999,3,8,0
2045,-548.1186831594996,0,1,1
2046,-548.1348337582178,0,1,0
2047,-548.1353155236901,0,1,0
2048,-548.1354633474184,0,1,0
2049,-548.1396152062583,0,1,0
2050,-548.1400066711744,0,1,0
2051,-548.1351890209015,0,1,0
2052,-548.1453120751642,0,1,0
2053,-548.1394532376906,0,1,0
2054,-548.1301986913344,0,1,0
2055,-2112.125432234474,4,4,1
2056,-548.1347981020878,0,1,0
2057,-2150.1421031288173,4,4,0
2058,-548.1284922184902,0,1,0
2059,-548.1352682879739,0,1,0
2060,-548.128219335146,0,1,1
2061,-548.1352658207063,0,1,1
2062,-548.1353367978602,0,1,0
2063,-548.1299439886766,0,1,1
2064,-548.1344676016635,0,1,0
2065,-548.1417716096981,0,1,0
2066,-548.1281630458698,0,1,0
2067,-548.126131526773,0,1,0
2068,-548.1307336488796,0,1,0
2069,-548.135061638591,0,1,0
2070,-548.1389342512613,0,1,0
2071,-548.1328877833243,0,1,0
2072,14475.87773788344,1,0,1
2073,-548.1353553983915,0,1,0
2074,-548.135231048393,0,1,0
2075,-548.1352490297535,0,1,0
2076,-548.1353711682859,0,1,0
2077,-548.1302104578389,0,1,1
2078,-548.133493881358,0,1,0
2079,-548.1351870249246,0,1,0
2080,-548.1390176917064,0,1,0
2081,-548.1354360704852,0,1,0
2082,-548.1371731323067,0,1,0
2083,-548.151837868398,0,1,0
2084,-548.1358138667165,0,1,0
2085,-548.1302300441164,0,1,1
2086,-548.1353448366813,0,1,0
2087,-548.1351943437826,0,1,0
2088,-548.1297494639405,0,1,0
2089,8837.85765809576,2,7,1
2090,-2525.1326721327046,4,4,1
2091,-548.1518736221519,0,1,0
2092,-548.1305049507566,0,1,1
2093,-548.1353437074052,0,1,0
2094,-548.1353150111097,0,1,0
2095,-548.1352732195519,0,1,0
2096,-548.1347074243305,0,1,1
2097,-548.1360606759011,0,1,0
2098,45.85529493745261,3,1,0
2099,-548.1452738476008,0,1,0
2100,-548.13707947054,0,1,0
2101,-548.1350010709511,0,1,0
2102,-548.1399966737721,0,1,0
2103,-548.1347079814848,0,1,0
2104,-548.1082958283547,0,1,0
2105,-548.1279086243841,0,1,0
2106,-548.1309601002497,0,1,0
2107,-548.1364365295188,0,1,1
2108,-548.125953175076,0,1,0
2109,-548.1356794232087,0,1,0
2110,-548.1353345622192,0,1,0
2111,-548.1305322311391,0,1,0
2112,-548.1359487270073,0,1,0
2113,-548.1352331825435,0,1,0
2114,-548.1375528351513,0,1,0
2115,-548.1420741563115,0,1,0
2116,-548.135164907964,0,1,1
2117,-548.1363454739859,0,1,0
2118,-548.1352941226492,0,1,0
2119,-548.1489140057714,0,1,0
2120,-548.1317674434637,0,1,0
2121,-548.1347564615263,0,1,0
2122,-548.1356219836155,0,1,0
2123,-548.1353072613841,0,1,0
2124,-548.1353191522423,0,1,0
2125,-548.1329645973979,0,1,0
2126,-548.1408728008321,0,1,0
2127,-548.1353575653898,0,1,0
2128,-548.1213174916874,0,1,0
2129,-548.1347387283672,0,1,0
2130,-548.1278799687212,0,1,0
2131,-548.1307299294192,0,1,0
2132,-548.1352030941017,0,1,0
2133,-548.1427182184867,0,1,0
2134,-548.1327706151297,0,1,1
2135,-548.1348265231136,0,1,1
2136,-548.1347285454538,0,1,0
2137,-548.1307428141874,0,1,0
2138,-548.1370489936342,0,1,0
2139,-548.1346548193762,0,1,1
2140,-548.1170462868441,0,1,0
2141,-548.1357659613707,0,1,0
2142,-548.1307338109382,0,1,0
2143,-548.1354409255218,0,1,0
2144,-548.136159396273,0,1,0
2145,-548.1353428127981,0,1,0
2146,-548.1442831170249,0,1,0
2147,14475.863682200543,1,0,1
2148,-548.1497168066927,0,1,0
2149,-548.1350938744996,0,1,0
2150,-548.1353220028948,0,1,0
2151,-548.1307679814532,0,1,0
2152,-548.1348400941907,0,1,0
2153,-548.1315350219912,0,1,0
2154,-548.1352566401661,0,1,0
2155,-548.1354270976444,0,1,0
2156,-548.1352988331425,0,1,1
2157,-548.1371766513685,0,1,1
2158,-548.1439141296346,0,1,0
2159,-548.1352672412261,0,1,1
2160,-548.1353585238115,0,1,0
2161,-548.1369475551809,0,1,0
2162,-548.1258622696404,0,1,0
2163,-548.1370990184473,0,1,0
2164,-548.1347086790706,0,1,1
2165,-548.1352495998038,0,1,0
2166,-548.1275625985252,0,1,1
2167,-1173.1353265769962,3,1,0
2168,-548.1206591831332,0,1,0
2169,-548.1353034676872,0,1,0
2170,-548.1328691809758,0,1,0
2171,-548.1370672273235,0,1,0
2172,-2450.1357995792073,4,4,1
2173,-548.1453346786527,0,1,0
2174,-548.1351420302683,0,1,0
2175,-548.1353637818723,0,1,1
2176,2554.864469255903,3,3,1
2177,-548.1350763089499,0,1,1
2178,7139.873536413327,5,2,1
2179,-548.1359468058522,0,1,0
2180,-548.1206098810796,0,1,0
2181,-548.1346330170176,0,1,0
2182,-548.1488227598751,0,1,0
2183,-548.1307516259836,0,1,0
2184,-548.1352041592166,0,1,0
2185,-548.1352909590553,0,1,1
2186,-548.1364455758662,0,1,0
2187,-548.142209490869,0,1,0
2188,-548.1351566387224,0,1,0
2189,-548.1283579817568,0,1,0
2190,-548.1301572030484,0,1,0
2191,-548.1349713331131,0,1,0
2192,-548.1352194806364,0,1,0
2193,-548.1301483825825,0,1,1
2194,-548.1467822450771,0,1,0
2195,-548.135180086454,0,1,0
2196,-548.1331225736598,0,1,0
2197,-548.12779673196,0,1,1
2198,-548.1325466955753,0,1,0
2199,-548.1349406438615,0,1,0
2200,-548.1352072420899,0,1,0
2201,-548.1352538582037,0,1,1
2202,-548.1325809517814,0,1,0
2203,-548.1278955955576,0,1,0
2204,4101.864655254457,6,5,0
2205,-548.1352929273588,0,1,1
2206,-548.1353045255311,0,1,1
2207,-548.1283107022671,0,1,0
2208,-548.1351392682384,0,1,0
2209,-548.1351308399967,0,1,1
2210,-548.1346154374698,0,1,0
2211,-548.1351260120293,0,1,0
2212,-548.13436006538,0,1,1
2213,-548.1353447434361,0,1,0
2214,14475.8728416059,1,0,1
2215,-548.1301746197288,0,1,0
2216,-548.1302136043189,0,1,0
2217,-548.130075892018,0,1,1
2218,13795.861859597007,2,6,1
2219,-548.1463642119309,0,1,0
2220,-548.1346487716314,0,1,1
2221,-548.1351420302683,0,1,0
2222,-548.1352372445591,0,1,0
2223,-548.1353203043186,0,1,0
2224,-548.1261635268781,0,1,0
2225,-548.135117499249,0,1,0
2226,14475.863889911443,1,0,1
2227,-548.1362924536054,0,1,0
2228,1805.8645073146752,3,8,0
2229,-548.1451646217846,0,1,0
2230,-548.1351890236635,0,1,0
2231,-548.1347510612281,0,1,0
2232,-548.1275558681227,0,1,0
2233,-548.135245184894,0,1,0
2234,-548.1353284123542,0,1,0
2235,-548.1388124944127,0,1,0
2236,-548.1239185148004,0,1,0
2237,-548.1363136019222,0,1,0
2238,-548.1143499484884,0,1,0
2239,2588.8620471753475,3,3,0
2240,-548.1300884656335,0,1,1
2241,-548.139754991916,0,1,0
2242,4629.873539347736,6,5,1
2243,-548.1305485113211,0,1,0
2244,-548.1350883820198,0,1,0
2245,-548.1283820028119,0,1,1
2246,-548.1324386027608,0,1,0
2247,-548.1347846668876,0,1,0
2248,-548.13540862111,0,1,0
2249,-548.1353792037149,0,1,0
2250,-548.1463381216067,0,1,0
2251,-548.1254172661942,0,1,1
2252,-548.1385592331175,0,1,0
2253,-548.1353972480256,0,1,0
2254,-2549.142066207939,4,4,0
2255,-548.135396241238,0,1,0
2256,-548.1308311505982,0,1,0
2257,-548.1347488983661,0,1,0
2258,-548.1262470686521,0,1,0
2259,-548.135392763184,0,1,0
2260,-548.1352542101706,0,1,0
2261,-548.1347805225399,0,1,0
2262,-548.1350371091831,0,1,1
2263,-548.1354383692741,0,1,0
2264,-548.1330701130992,0,1,0
2265,-548.1353274953746,0,1,0
2266,-548.1352415714326,0,1,1
2267,-548.1354002174111,0,1,1
2268,-548.1353367978602,0,1,0
2269,-548.1292553246873,0,1,1
2270,-548.125113671277,0,1,1
2271,-548.1347856145618,0,1,0
2272,-548.1298418081916,0,1,0
2273,-548.1490018880224,0,1,0
2274,14475.868150415514,1,0,1
2275,-548.1346833928934,0,1,0
2276,-548.1462364053041,0,1,0
2277,-548.1350965399927,0,1,0
2278,-548.1337366266664,0,1,0
2279,2776.866149449082,3,3,0
2280,-548.1334077977982,0,1,0
2281,4101.864655297447,6,5,0
2282,-548.1346602773858,0,1,0
2283,-548.1415416277179,0,1,0
2284,-548.1448209565572,0,1,0
2285,-548.1347964137997,0,1,0
2286,-548.1301395533535,0,1,1
2287,-548.1445115718559,0,1,0
2288,-548.1351655262323,0,1,1
2289,-548.1333444470198,0,1,0
2290,-548.144551338379,0,1,0
2291,-548.1351637634514,0,1,1
2292,-548.1391363710173,0,1,1
2293,-548.1346487305046,0,1,0
2294,-548.1463569950249,0,1,0
2295,-548.1346661561349,0,1,1
2296,-548.1352722990875,0,1,0
2297,-548.1352442264721,0,1,1
2298,-548.1439504767221,0,1,0
2299,-548.1495079863494,0,1,0
2300,2776.8643011490276,3,3,0
2301,-548.1351239243314,0,1,1
2302,-548.1352791658968,0,1,0
2303,-548.1351922654293,0,1,0
2304,-548.1352673989863,0,1,0
2305,-548.1352056451954,0,1,0
2306,-548.135202932214,0,1,0
2307,-548.1359953949952,0,1,0
2308,-548.1370878137217,0,1,0
2309,-548.1216705320204,0,1,0
2310,-548.1239294977287,0,1,0
2311,-2963.1249806747587,4,4,1
2312,-548.1348061857441,0,1,0
2313,-548.1353183097176,0,1,0
2314,-548.1343421041278,0,1,0
2315,-548.1361372407299,0,1,0
2316,-548.1353134166552,0,1,0
2317,-548.1352363333641,0,1,0
2318,4629.8810568068175,6,5,1
2319,-548.1352771125995,0,1,0
2320,-548.1346818486975,0,1,0
2321,14475.861584630497,1,0,1
2322,-548.134736577366,0,1,1
2323,-548.1347379916208,0,1,1
2324,-548.1170476848353,0,1,0
2325,-548.1353519129542,0,1,0
2326,3359.864375186803,3,3,0
2327,-548.1284440793021,0,1,1
2328,-548.1351413559363,0,1,0
2329,-548.1425777625352,0,1,0
2330,-548.1475977565381,0,1,0
2331,-548.1353764993584,0,1,0
2332,-548.1301986913344,0,1,0
2333,-548.135110115203,0,1,0
2334,-548.1420665027756,0,1,0
2335,-548.1465810292706,0,1,0
2336,-548.1348199409889,0,1,1
2337,-548.1347536726678,0,1,0
2338,-548.1346818532523,0,1,0
2339,-548.1436296631069,0,1,0
2340,-548.1301414656834,0,1,1
2341,-548.140501079905,0,1,0
2342,14475.86773724603,1,0,1
2343,-548.1347856145618,0,1,0
2344,-548.1352304514061,0,1,1
2345,-548.1350188859966,0,1,0
2346,-548.135243097196,0,1,0
2347,-548.1309061694325,0,1,0
2348,-548.1352950471695,0,1,0
2349,-548.1329851452646,0,1,0
2350,-548.1402486244889,0,1,0
2351,-548.1352541365608,0,1,0
2352,-548.1367333395191,0,1,0
2353,-548.1439602146978,0,1,0
2354,-548.1350001880711,0,1,0
2355,-548.1351194050529,0,1,0
2356,-548.1354323766524,0,1,0
2357,-548.1292877582815,0,1,0
2358,-548.1353095225111,0,1,0
2359,7139.864420635319,5,2,1
2360,-548.1347898053118,0,1,0
2361,-548.1306884056588,0,1,1
2362,-548.1347993918314,0,1,1
2363,-548.1284744292725,0,1,0
2364,-548.1347168786938,0,1,0
2365,2907.861995088547,3,3,0
2366,-548.1352896818365,0,1,0
2367,-548.144426549507,0,1,0
2368,-548.1350655895878,0,1,0
2369,-548.1346537806369,0,1,1
2370,-548.1353952800584,0,1,0
2371,-548.1324566234041,0,1,0
2372,-548.1390345266876,0,1,0
2373,-548.1416284482606,0,1,0
2374,-548.135260528801,0,1,1
2375,-548.1323893991239,0,1,0
2376,-548.1435183293619,0,1,0
2377,-548.1440927098339,0,1,0
2378,-548.1349457283153,0,1,1
2379,-548.1352993585238,0,1,0
2380,-548.1301671248646,0,1,1
2381,-548.1516240009653,0,1,0
2382,-548.1350931539629,0,1,1
2383,-548.1310902049637,0,1,0
2384,-548.135337805138,0,1,0
2385,-2525.129521969405,4,4,1
2386,-548.1306830280929,0,1,0
2387,-548.127454515571,0,1,0
2388,8837.868516546461,2,7,1
2389,-548.1321066034632,0,1,1
2390,-548.1361111072039,0,1,0
2391,-548.135097633378,0,1,0
2392,-548.1353530313319,0,1,0
2393,-548.1388706949928,0,1,0
2394,-548.1161876308172,0,1,1
2395,-548.1284633034663,0,1,1
2396,-548.1443040648996,0,1,0
2397,-548.13523138612,0,1,0
2398,-548.1347510806074,0,1,0
2399,-548.1359089207816,0,1,0
2400,-548.1242520478818,0,1,0
2401,-548.1357541932266,0,1,0
2402,-548.1494758860482,0,1,0
2403,-548.1351901359086,0,1,0
2404,-548.1360625558816,0,1,0
2405,-548.1320380754036,0,1,0
2406,1501.8572576107965,3,8,0
2407,7139.868974418521,5,2,1
2408,-548.1352184152147,0,1,0
2409,-548.1329886565554,0,1,0
2410,-548.1418453006462,0,1,0
2411,-548.1363144115214,0,1,0
2412,-548.1350990641658,0,1,1
2413,-548.140317750565,0,1,0
